year_month,machine_id,vsm,area,machine_type,component,failure_type,technician_type,part_replaced,failure_count,total_downtime_hrs,total_repair_hrs,mttr_component_hrs,avg_diagnose_hrs,avg_part_cost_usd,part_lead_time_days,total_downtime_cost,downtime_cost_per_hr,repeat_failure_90d,pct_of_total_cost,cumulative_pct
2025-02,AS-A4,Alpha,Assembly,Assembly Station,sensor_package,electrical,electrical,proximity_sensor,1,0.74,0.82,0.82,0.23,50.23,3,66.6,90.0,True,0.0,0.0
2025-03,AS-A4,Alpha,Assembly,Assembly Station,sensor_package,electrical,electrical,proximity_sensor,1,1.06,0.6,0.6,0.16,113.4,2,95.4,90.0,True,0.0,0.0
2025-04,AS-A4,Alpha,Assembly,Assembly Station,sensor_package,electrical,electrical,proximity_sensor,1,0.72,1.01,1.01,0.23,93.42,2,64.8,90.0,True,0.0,0.0
2024-01,AS-A4,Alpha,Assembly,Assembly Station,torque_system,software,automation,torque_transducer,1,0.64,0.89,0.89,0.39,305.81,4,57.6,90.0,True,0.0,0.0
2024-04,AS-A4,Alpha,Assembly,Assembly Station,torque_system,software,automation,torque_transducer,1,1.45,0.74,0.74,0.28,374.41,6,130.5,90.0,True,0.0,0.0
2024-06,AS-A4,Alpha,Assembly,Assembly Station,torque_system,software,automation,torque_transducer,3,3.15,2.68,0.89,0.33,220.88,5,283.5,90.0,True,0.0,0.0
2024-07,AS-A4,Alpha,Assembly,Assembly Station,torque_system,software,automation,torque_transducer,1,0.7,0.9,0.9,0.34,356.32,6,63.0,90.0,True,0.0,0.0
2024-08,AS-A4,Alpha,Assembly,Assembly Station,torque_system,software,automation,torque_transducer,1,1.18,0.86,0.86,0.43,374.89,3,106.2,90.0,True,0.0,0.0
2024-10,AS-A4,Alpha,Assembly,Assembly Station,torque_system,software,automation,torque_transducer,2,1.89,1.57,0.79,0.35,274.08,5,170.1,90.0,True,0.0,0.0
2024-11,AS-A4,Alpha,Assembly,Assembly Station,torque_system,software,automation,torque_transducer,1,1.02,0.9,0.9,0.36,177.61,7,91.8,90.0,True,0.0,0.0
2025-03,AS-A4,Alpha,Assembly,Assembly Station,torque_system,software,automation,torque_transducer,1,0.81,1.13,1.13,0.42,179.09,4,72.9,90.0,True,0.0,0.0
2025-04,AS-A4,Alpha,Assembly,Assembly Station,torque_system,software,automation,torque_transducer,1,0.83,1.1,1.1,0.51,382.36,7,74.7,90.0,True,0.0,0.0
2024-01,AS-A5,Alpha,Assembly,Assembly Station,electrical_panel,electrical,electrical,circuit_breaker,1,1.29,1.2,1.2,0.32,30.74,1,116.1,90.0,True,0.0,0.0
2024-03,AS-A5,Alpha,Assembly,Assembly Station,electrical_panel,electrical,electrical,circuit_breaker,1,1.53,1.24,1.24,0.48,67.26,2,137.7,90.0,True,0.0,0.0
2024-04,AS-A5,Alpha,Assembly,Assembly Station,electrical_panel,electrical,electrical,circuit_breaker,2,2.4,1.91,0.96,0.3,45.92,2,216.0,90.0,True,0.0,0.0
2024-05,AS-A5,Alpha,Assembly,Assembly Station,electrical_panel,electrical,electrical,circuit_breaker,1,0.9,1.37,1.37,0.28,28.29,3,81.0,90.0,True,0.0,0.0
2024-07,AS-A5,Alpha,Assembly,Assembly Station,electrical_panel,electrical,electrical,circuit_breaker,1,1.07,0.71,0.71,0.16,44.76,2,96.3,90.0,True,0.0,0.0
2024-08,AS-A5,Alpha,Assembly,Assembly Station,electrical_panel,electrical,electrical,circuit_breaker,1,0.77,1.25,1.25,0.49,87.86,2,69.3,90.0,True,0.0,0.0
2024-09,AS-A5,Alpha,Assembly,Assembly Station,electrical_panel,electrical,electrical,circuit_breaker,3,3.24,3.13,1.04,0.29,60.79,2,291.6,90.0,True,0.0,0.0
2024-11,AS-A5,Alpha,Assembly,Assembly Station,electrical_panel,electrical,electrical,circuit_breaker,1,1.2,0.94,0.94,0.3,69.44,1,108.0,90.0,True,0.0,0.0
2024-12,AS-A5,Alpha,Assembly,Assembly Station,electrical_panel,electrical,electrical,circuit_breaker,2,2.93,1.99,0.99,0.25,50.03,2,263.7,90.0,True,0.0,0.0
2025-02,AS-A5,Alpha,Assembly,Assembly Station,electrical_panel,electrical,electrical,circuit_breaker,1,1.41,1.15,1.15,0.45,78.16,3,126.9,90.0,True,0.0,0.0
2025-04,AS-A5,Alpha,Assembly,Assembly Station,electrical_panel,electrical,electrical,circuit_breaker,1,1.25,0.91,0.91,0.19,83.99,3,112.5,90.0,True,0.0,0.0
2024-01,AS-A5,Alpha,Assembly,Assembly Station,fixture_system,mechanical,mechanical,fixture_pin_set,1,1.0,1.04,1.04,0.31,128.14,4,90.0,90.0,True,0.0,0.0
2024-02,AS-A5,Alpha,Assembly,Assembly Station,fixture_system,mechanical,mechanical,fixture_pin_set,1,0.98,0.9,0.9,0.21,133.35,2,88.2,90.0,True,0.0,0.0
2024-03,AS-A5,Alpha,Assembly,Assembly Station,fixture_system,mechanical,mechanical,fixture_pin_set,1,1.19,1.31,1.31,0.31,98.18,2,107.1,90.0,True,0.0,0.0
2024-04,AS-A5,Alpha,Assembly,Assembly Station,fixture_system,mechanical,mechanical,fixture_pin_set,1,1.17,1.24,1.24,0.26,120.91,2,105.3,90.0,True,0.0,0.0
2024-06,AS-A5,Alpha,Assembly,Assembly Station,fixture_system,mechanical,mechanical,fixture_pin_set,1,1.33,0.72,0.72,0.2,122.68,3,119.7,90.0,True,0.0,0.0
2024-07,AS-A5,Alpha,Assembly,Assembly Station,fixture_system,mechanical,mechanical,fixture_pin_set,1,1.16,0.91,0.91,0.21,125.42,2,104.4,90.0,True,0.0,0.0
2024-11,AS-A5,Alpha,Assembly,Assembly Station,fixture_system,mechanical,mechanical,fixture_pin_set,1,1.63,1.27,1.27,0.22,118.04,3,146.7,90.0,True,0.0,0.0
2025-02,AS-A5,Alpha,Assembly,Assembly Station,fixture_system,mechanical,mechanical,fixture_pin_set,2,2.0,1.42,0.71,0.18,89.1,3,180.0,90.0,True,0.0,0.0
2024-01,AS-A5,Alpha,Assembly,Assembly Station,pneumatic_system,hydraulic,hydraulic,pneumatic_fitting,1,1.29,1.18,1.18,0.11,41.13,2,116.1,90.0,True,0.0,0.0
2024-02,AS-A5,Alpha,Assembly,Assembly Station,pneumatic_system,hydraulic,hydraulic,pneumatic_fitting,1,1.05,0.94,0.94,0.06,21.63,1,94.5,90.0,True,0.0,0.0
2024-03,AS-A5,Alpha,Assembly,Assembly Station,pneumatic_system,hydraulic,hydraulic,pneumatic_fitting,1,1.25,0.95,0.95,0.1,25.53,1,112.5,90.0,True,0.0,0.0
2024-04,AS-A5,Alpha,Assembly,Assembly Station,pneumatic_system,hydraulic,hydraulic,pneumatic_fitting,2,2.74,2.0,1.0,0.11,18.47,2,246.6,90.0,True,0.0,0.0
2024-05,AS-A5,Alpha,Assembly,Assembly Station,pneumatic_system,hydraulic,hydraulic,pneumatic_fitting,1,1.19,0.91,0.91,0.1,23.77,1,107.1,90.0,True,0.0,0.0
2024-06,AS-A5,Alpha,Assembly,Assembly Station,pneumatic_system,hydraulic,hydraulic,pneumatic_fitting,1,1.77,0.96,0.96,0.05,26.89,1,159.3,90.0,True,0.0,0.0
2024-07,AS-A5,Alpha,Assembly,Assembly Station,pneumatic_system,hydraulic,hydraulic,pneumatic_fitting,1,1.43,1.13,1.13,0.12,38.36,2,128.7,90.0,True,0.0,0.0
2024-09,AS-A5,Alpha,Assembly,Assembly Station,pneumatic_system,hydraulic,hydraulic,pneumatic_fitting,1,1.46,1.16,1.16,0.17,28.93,2,131.4,90.0,True,0.0,0.0
2024-10,AS-A5,Alpha,Assembly,Assembly Station,pneumatic_system,hydraulic,hydraulic,pneumatic_fitting,1,1.47,0.94,0.94,0.06,24.53,1,132.3,90.0,True,0.0,0.0
2025-03,AS-A5,Alpha,Assembly,Assembly Station,pneumatic_system,hydraulic,hydraulic,pneumatic_fitting,1,1.37,1.02,1.02,0.15,41.81,1,123.3,90.0,True,0.0,0.0
2025-04,AS-A5,Alpha,Assembly,Assembly Station,pneumatic_system,hydraulic,hydraulic,pneumatic_fitting,2,2.46,1.6,0.8,0.06,26.64,1,221.4,90.0,True,0.0,0.0
2024-01,AS-A5,Alpha,Assembly,Assembly Station,sensor_package,electrical,electrical,proximity_sensor,2,2.65,1.92,0.96,0.34,103.2,4,238.5,90.0,True,0.0,0.0
2024-02,AS-A5,Alpha,Assembly,Assembly Station,sensor_package,electrical,electrical,proximity_sensor,1,1.04,0.89,0.89,0.2,90.53,3,93.6,90.0,True,0.0,0.0
2024-03,AS-A5,Alpha,Assembly,Assembly Station,sensor_package,electrical,electrical,proximity_sensor,1,1.28,0.81,0.81,0.22,119.42,4,115.2,90.0,True,0.0,0.0
2024-04,AS-A5,Alpha,Assembly,Assembly Station,sensor_package,electrical,electrical,proximity_sensor,1,1.63,1.15,1.15,0.38,118.98,2,146.7,90.0,True,0.0,0.0
2024-06,AS-A5,Alpha,Assembly,Assembly Station,sensor_package,electrical,electrical,proximity_sensor,1,1.32,1.18,1.18,0.31,107.29,3,118.8,90.0,True,0.0,0.0
2024-10,AS-A5,Alpha,Assembly,Assembly Station,sensor_package,electrical,electrical,proximity_sensor,2,2.2,2.03,1.01,0.33,87.59,3,198.0,90.0,True,0.0,0.0
2025-02,AS-A5,Alpha,Assembly,Assembly Station,sensor_package,electrical,electrical,proximity_sensor,1,1.64,0.83,0.83,0.23,50.04,4,147.6,90.0,True,0.0,0.0
2024-01,AS-A5,Alpha,Assembly,Assembly Station,torque_system,software,automation,torque_transducer,1,0.91,1.09,1.09,0.43,292.15,3,81.9,90.0,True,0.0,0.0
2024-03,AS-A5,Alpha,Assembly,Assembly Station,torque_system,software,automation,torque_transducer,1,1.53,1.37,1.37,0.53,256.46,6,137.7,90.0,True,0.0,0.0
2024-04,AS-A5,Alpha,Assembly,Assembly Station,torque_system,software,automation,torque_transducer,1,0.57,0.87,0.87,0.39,219.71,6,51.3,90.0,True,0.0,0.0
2024-05,AS-A5,Alpha,Assembly,Assembly Station,torque_system,software,automation,torque_transducer,1,1.32,1.18,1.18,0.36,338.51,7,118.8,90.0,True,0.0,0.0
2024-09,AS-A5,Alpha,Assembly,Assembly Station,torque_system,software,automation,torque_transducer,1,0.86,0.99,0.99,0.41,383.19,7,77.4,90.0,True,0.0,0.0
2024-11,AS-A5,Alpha,Assembly,Assembly Station,torque_system,software,automation,torque_transducer,2,2.0,1.99,0.99,0.39,173.17,5,180.0,90.0,True,0.0,0.0
2025-02,AS-A5,Alpha,Assembly,Assembly Station,torque_system,software,automation,torque_transducer,1,0.58,0.76,0.76,0.31,274.92,4,52.2,90.0,True,0.0,0.0
2024-04,AS-A6,Alpha,Assembly,Assembly Station,electrical_panel,electrical,electrical,circuit_breaker,1,0.68,0.8,0.8,0.32,55.59,3,61.2,90.0,True,0.0,0.0
2024-06,AS-A6,Alpha,Assembly,Assembly Station,electrical_panel,electrical,electrical,circuit_breaker,1,0.86,0.9,0.9,0.28,77.34,1,77.4,90.0,True,0.0,0.0
2024-08,AS-A6,Alpha,Assembly,Assembly Station,electrical_panel,electrical,electrical,circuit_breaker,1,0.82,0.65,0.65,0.26,86.04,1,73.8,90.0,True,0.0,0.0
2024-09,AS-A6,Alpha,Assembly,Assembly Station,electrical_panel,electrical,electrical,circuit_breaker,1,0.65,0.64,0.64,0.15,66.81,3,58.5,90.0,True,0.0,0.0
2024-10,AS-A6,Alpha,Assembly,Assembly Station,electrical_panel,electrical,electrical,circuit_breaker,1,0.69,0.88,0.88,0.21,75.79,1,62.1,90.0,True,0.0,0.0
2024-12,AS-A6,Alpha,Assembly,Assembly Station,electrical_panel,electrical,electrical,circuit_breaker,2,1.73,1.62,0.81,0.29,56.83,3,155.7,90.0,True,0.0,0.0
2025-01,AS-A6,Alpha,Assembly,Assembly Station,electrical_panel,electrical,electrical,circuit_breaker,1,0.78,0.65,0.65,0.19,83.6,3,70.2,90.0,True,0.0,0.0
2025-04,AS-A6,Alpha,Assembly,Assembly Station,electrical_panel,electrical,electrical,circuit_breaker,1,1.09,0.72,0.72,0.28,44.9,2,98.1,90.0,True,0.0,0.0
2024-03,AS-A6,Alpha,Assembly,Assembly Station,fixture_system,mechanical,mechanical,fixture_pin_set,1,0.99,0.58,0.58,0.17,71.55,4,89.1,90.0,True,0.0,0.0
2024-04,AS-A6,Alpha,Assembly,Assembly Station,fixture_system,mechanical,mechanical,fixture_pin_set,1,0.83,0.83,0.83,0.15,85.03,2,74.7,90.0,True,0.0,0.0
2024-05,AS-A6,Alpha,Assembly,Assembly Station,fixture_system,mechanical,mechanical,fixture_pin_set,2,1.46,1.56,0.78,0.21,131.84,3,131.4,90.0,True,0.0,0.0
2024-07,AS-A6,Alpha,Assembly,Assembly Station,fixture_system,mechanical,mechanical,fixture_pin_set,1,0.74,0.63,0.63,0.1,92.06,2,66.6,90.0,True,0.0,0.0
2024-09,AS-A6,Alpha,Assembly,Assembly Station,fixture_system,mechanical,mechanical,fixture_pin_set,1,0.91,0.62,0.62,0.13,140.55,3,81.9,90.0,True,0.0,0.0
2024-11,AS-A6,Alpha,Assembly,Assembly Station,fixture_system,mechanical,mechanical,fixture_pin_set,1,0.93,0.81,0.81,0.2,85.9,3,83.7,90.0,True,0.0,0.0
2025-02,AS-A6,Alpha,Assembly,Assembly Station,fixture_system,mechanical,mechanical,fixture_pin_set,1,1.01,0.6,0.6,0.15,113.5,2,90.9,90.0,True,0.0,0.0
2025-03,AS-A6,Alpha,Assembly,Assembly Station,fixture_system,mechanical,mechanical,fixture_pin_set,3,2.59,2.01,0.67,0.16,93.61,4,233.1,90.0,True,0.0,0.0
2024-02,AS-A6,Alpha,Assembly,Assembly Station,pneumatic_system,hydraulic,hydraulic,pneumatic_fitting,1,0.74,0.86,0.86,0.11,13.79,2,66.6,90.0,True,0.0,0.0
2024-04,AS-A6,Alpha,Assembly,Assembly Station,pneumatic_system,hydraulic,hydraulic,pneumatic_fitting,1,0.8,0.78,0.78,0.07,29.02,2,72.0,90.0,True,0.0,0.0
2024-06,AS-A6,Alpha,Assembly,Assembly Station,pneumatic_system,hydraulic,hydraulic,pneumatic_fitting,1,0.56,0.87,0.87,0.13,38.97,2,50.4,90.0,True,0.0,0.0
2024-07,AS-A6,Alpha,Assembly,Assembly Station,pneumatic_system,hydraulic,hydraulic,pneumatic_fitting,1,0.73,0.6,0.6,0.05,23.59,1,65.7,90.0,True,0.0,0.0
2024-08,AS-A6,Alpha,Assembly,Assembly Station,pneumatic_system,hydraulic,hydraulic,pneumatic_fitting,2,1.56,1.58,0.79,0.06,40.59,2,140.4,90.0,True,0.0,0.0
2024-09,AS-A6,Alpha,Assembly,Assembly Station,pneumatic_system,hydraulic,hydraulic,pneumatic_fitting,1,0.82,0.75,0.75,0.07,14.72,1,73.8,90.0,True,0.0,0.0
2024-11,AS-A6,Alpha,Assembly,Assembly Station,pneumatic_system,hydraulic,hydraulic,pneumatic_fitting,2,1.88,1.33,0.67,0.04,36.88,1,169.2,90.0,True,0.0,0.0
2024-12,AS-A6,Alpha,Assembly,Assembly Station,pneumatic_system,hydraulic,hydraulic,pneumatic_fitting,2,1.87,1.37,0.69,0.07,26.76,1,168.3,90.0,True,0.0,0.0
2025-02,AS-A6,Alpha,Assembly,Assembly Station,pneumatic_system,hydraulic,hydraulic,pneumatic_fitting,1,1.0,0.86,0.86,0.1,22.43,2,90.0,90.0,True,0.0,0.0
2025-04,AS-A6,Alpha,Assembly,Assembly Station,pneumatic_system,hydraulic,hydraulic,pneumatic_fitting,3,2.69,1.94,0.65,0.07,23.93,1,242.1,90.0,True,0.0,0.0
2024-05,AS-A6,Alpha,Assembly,Assembly Station,sensor_package,electrical,electrical,proximity_sensor,1,0.88,0.51,0.51,0.11,65.74,2,79.2,90.0,True,0.0,0.0
2024-07,AS-A6,Alpha,Assembly,Assembly Station,sensor_package,electrical,electrical,proximity_sensor,1,1.09,0.73,0.73,0.21,100.5,5,98.1,90.0,True,0.0,0.0
2024-09,AS-A6,Alpha,Assembly,Assembly Station,sensor_package,electrical,electrical,proximity_sensor,1,1.16,0.57,0.57,0.18,89.19,3,104.4,90.0,True,0.0,0.0
2024-10,AS-A6,Alpha,Assembly,Assembly Station,sensor_package,electrical,electrical,proximity_sensor,1,0.77,0.61,0.61,0.17,120.49,2,69.3,90.0,True,0.0,0.0
2024-12,AS-A6,Alpha,Assembly,Assembly Station,sensor_package,electrical,electrical,proximity_sensor,1,0.85,0.6,0.6,0.2,60.92,2,76.5,90.0,True,0.0,0.0
2025-01,AS-A6,Alpha,Assembly,Assembly Station,sensor_package,electrical,electrical,proximity_sensor,1,0.98,0.88,0.88,0.29,47.01,5,88.2,90.0,True,0.0,0.0
2025-02,AS-A6,Alpha,Assembly,Assembly Station,sensor_package,electrical,electrical,proximity_sensor,1,0.88,0.84,0.84,0.24,106.89,5,79.2,90.0,True,0.0,0.0
2024-05,AS-A6,Alpha,Assembly,Assembly Station,torque_system,software,automation,torque_transducer,1,1.12,0.64,0.64,0.21,405.56,7,100.8,90.0,True,0.0,0.0
2024-07,AS-A6,Alpha,Assembly,Assembly Station,torque_system,software,automation,torque_transducer,1,0.67,0.33,0.33,0.13,363.87,3,60.3,90.0,True,0.0,0.0
2024-08,AS-A6,Alpha,Assembly,Assembly Station,torque_system,software,automation,torque_transducer,3,3.11,2.02,0.67,0.22,203.86,5,279.9,90.0,True,0.0,0.0
2024-09,AS-A6,Alpha,Assembly,Assembly Station,torque_system,software,automation,torque_transducer,1,1.0,0.63,0.63,0.3,369.15,7,90.0,90.0,True,0.0,0.0
2024-11,AS-A6,Alpha,Assembly,Assembly Station,torque_system,software,automation,torque_transducer,1,0.79,0.41,0.41,0.14,336.58,3,71.1,90.0,True,0.0,0.0
2025-01,AS-A6,Alpha,Assembly,Assembly Station,torque_system,software,automation,torque_transducer,1,0.5,0.67,0.67,0.26,177.96,5,45.0,90.0,True,0.0,0.0
2025-03,AS-A6,Alpha,Assembly,Assembly Station,torque_system,software,automation,torque_transducer,2,1.71,1.22,0.61,0.26,256.96,4,153.9,90.0,True,0.0,0.0
2024-01,AS-A7,Alpha,Assembly,Assembly Station,electrical_panel,electrical,electrical,circuit_breaker,1,1.51,0.71,0.71,0.21,38.86,3,135.9,90.0,True,0.0,0.0
2024-02,AS-A7,Alpha,Assembly,Assembly Station,electrical_panel,electrical,electrical,circuit_breaker,2,2.14,1.71,0.85,0.25,62.83,2,192.6,90.0,True,0.0,0.0
2024-03,AS-A7,Alpha,Assembly,Assembly Station,electrical_panel,electrical,electrical,circuit_breaker,2,1.38,1.95,0.97,0.3,65.59,2,124.2,90.0,True,0.0,0.0
2024-04,AS-A7,Alpha,Assembly,Assembly Station,electrical_panel,electrical,electrical,circuit_breaker,1,1.45,0.56,0.56,0.17,75.32,1,130.5,90.0,True,0.0,0.0
2024-05,AS-A7,Alpha,Assembly,Assembly Station,electrical_panel,electrical,electrical,circuit_breaker,1,0.66,0.88,0.88,0.33,67.87,3,59.4,90.0,True,0.0,0.0
2024-08,AS-A7,Alpha,Assembly,Assembly Station,electrical_panel,electrical,electrical,circuit_breaker,1,1.08,0.74,0.74,0.21,83.17,1,97.2,90.0,True,0.0,0.0
2024-09,AS-A7,Alpha,Assembly,Assembly Station,electrical_panel,electrical,electrical,circuit_breaker,1,0.85,1.25,1.25,0.49,40.1,3,76.5,90.0,True,0.0,0.0
2024-11,AS-A7,Alpha,Assembly,Assembly Station,electrical_panel,electrical,electrical,circuit_breaker,1,0.75,0.93,0.93,0.22,70.24,3,67.5,90.0,True,0.0,0.0
2024-12,AS-A7,Alpha,Assembly,Assembly Station,electrical_panel,electrical,electrical,circuit_breaker,1,0.95,0.92,0.92,0.23,78.34,1,85.5,90.0,True,0.0,0.0
2025-01,AS-A7,Alpha,Assembly,Assembly Station,electrical_panel,electrical,electrical,circuit_breaker,1,1.46,1.18,1.18,0.43,51.46,3,131.4,90.0,True,0.0,0.0
2025-02,AS-A7,Alpha,Assembly,Assembly Station,electrical_panel,electrical,electrical,circuit_breaker,1,0.92,0.68,0.68,0.19,33.52,2,82.8,90.0,True,0.0,0.0
2025-03,AS-A7,Alpha,Assembly,Assembly Station,electrical_panel,electrical,electrical,circuit_breaker,3,3.55,2.36,0.79,0.26,54.92,2,319.5,90.0,True,0.0,0.0
2024-03,AS-A7,Alpha,Assembly,Assembly Station,fixture_system,mechanical,mechanical,fixture_pin_set,1,1.17,0.83,0.83,0.18,73.34,2,105.3,90.0,True,0.0,0.0
2024-04,AS-A7,Alpha,Assembly,Assembly Station,fixture_system,mechanical,mechanical,fixture_pin_set,1,1.2,0.9,0.9,0.17,85.3,2,108.0,90.0,True,0.0,0.0
2024-07,AS-A7,Alpha,Assembly,Assembly Station,fixture_system,mechanical,mechanical,fixture_pin_set,1,1.43,1.01,1.01,0.28,77.59,2,128.7,90.0,True,0.0,0.0
2024-08,AS-A7,Alpha,Assembly,Assembly Station,fixture_system,mechanical,mechanical,fixture_pin_set,1,1.25,0.81,0.81,0.2,81.32,2,112.5,90.0,True,0.0,0.0
2024-09,AS-A7,Alpha,Assembly,Assembly Station,fixture_system,mechanical,mechanical,fixture_pin_set,1,1.21,0.81,0.81,0.19,139.68,3,108.9,90.0,True,0.0,0.0
2024-11,AS-A7,Alpha,Assembly,Assembly Station,fixture_system,mechanical,mechanical,fixture_pin_set,1,1.27,0.83,0.83,0.23,93.05,2,114.3,90.0,True,0.0,0.0
2025-01,AS-A7,Alpha,Assembly,Assembly Station,fixture_system,mechanical,mechanical,fixture_pin_set,2,1.69,1.49,0.75,0.18,87.71,4,152.1,90.0,True,0.0,0.0
2025-02,AS-A7,Alpha,Assembly,Assembly Station,fixture_system,mechanical,mechanical,fixture_pin_set,1,0.98,0.83,0.83,0.18,75.01,3,88.2,90.0,True,0.0,0.0
2024-01,AS-A7,Alpha,Assembly,Assembly Station,pneumatic_system,hydraulic,hydraulic,pneumatic_fitting,1,1.14,0.51,0.51,0.04,16.42,1,102.6,90.0,True,0.0,0.0
2024-04,AS-A7,Alpha,Assembly,Assembly Station,pneumatic_system,hydraulic,hydraulic,pneumatic_fitting,2,2.02,2.32,1.16,0.09,19.5,1,181.8,90.0,True,0.0,0.0
2024-05,AS-A7,Alpha,Assembly,Assembly Station,pneumatic_system,hydraulic,hydraulic,pneumatic_fitting,1,0.8,0.79,0.79,0.1,39.26,2,72.0,90.0,True,0.0,0.0
2024-12,AS-A7,Alpha,Assembly,Assembly Station,pneumatic_system,hydraulic,hydraulic,pneumatic_fitting,1,0.96,0.74,0.74,0.09,39.4,2,86.4,90.0,True,0.0,0.0
2025-01,AS-A7,Alpha,Assembly,Assembly Station,pneumatic_system,hydraulic,hydraulic,pneumatic_fitting,1,1.13,0.86,0.86,0.09,18.39,2,101.7,90.0,True,0.0,0.0
2025-02,AS-A7,Alpha,Assembly,Assembly Station,pneumatic_system,hydraulic,hydraulic,pneumatic_fitting,1,0.59,1.12,1.12,0.13,26.38,2,53.1,90.0,True,0.0,0.0
2024-02,AS-A7,Alpha,Assembly,Assembly Station,sensor_package,electrical,electrical,proximity_sensor,1,0.99,0.75,0.75,0.16,100.52,2,89.1,90.0,True,0.0,0.0
2024-05,AS-A7,Alpha,Assembly,Assembly Station,sensor_package,electrical,electrical,proximity_sensor,1,1.24,0.9,0.9,0.34,124.9,3,111.6,90.0,True,0.0,0.0
2024-06,AS-A7,Alpha,Assembly,Assembly Station,sensor_package,electrical,electrical,proximity_sensor,1,1.29,0.82,0.82,0.17,80.26,5,116.1,90.0,True,0.0,0.0
2024-07,AS-A7,Alpha,Assembly,Assembly Station,sensor_package,electrical,electrical,proximity_sensor,1,1.54,0.79,0.79,0.25,75.81,3,138.6,90.0,True,0.0,0.0
2024-08,AS-A7,Alpha,Assembly,Assembly Station,sensor_package,electrical,electrical,proximity_sensor,1,1.04,0.9,0.9,0.34,124.57,5,93.6,90.0,True,0.0,0.0
2024-12,AS-A7,Alpha,Assembly,Assembly Station,sensor_package,electrical,electrical,proximity_sensor,2,1.99,2.02,1.01,0.25,87.27,2,179.1,90.0,True,0.0,0.0
2025-02,AS-A7,Alpha,Assembly,Assembly Station,sensor_package,electrical,electrical,proximity_sensor,1,0.62,0.78,0.78,0.28,59.26,5,55.8,90.0,True,0.0,0.0
2025-03,AS-A7,Alpha,Assembly,Assembly Station,sensor_package,electrical,electrical,proximity_sensor,1,1.51,0.94,0.94,0.33,62.41,3,135.9,90.0,True,0.0,0.0
2025-04,AS-A7,Alpha,Assembly,Assembly Station,sensor_package,electrical,electrical,proximity_sensor,1,0.93,0.98,0.98,0.35,80.5,2,83.7,90.0,True,0.0,0.0
2024-01,AS-A7,Alpha,Assembly,Assembly Station,torque_system,software,automation,torque_transducer,1,0.5,1.08,1.08,0.48,358.94,5,45.0,90.0,True,0.0,0.0
2024-02,AS-A7,Alpha,Assembly,Assembly Station,torque_system,software,automation,torque_transducer,1,1.07,1.25,1.25,0.56,287.69,4,96.3,90.0,True,0.0,0.0
2024-06,AS-A7,Alpha,Assembly,Assembly Station,torque_system,software,automation,torque_transducer,1,0.89,0.84,0.84,0.34,286.69,3,80.1,90.0,True,0.0,0.0
2024-07,AS-A7,Alpha,Assembly,Assembly Station,torque_system,software,automation,torque_transducer,1,1.14,0.6,0.6,0.19,378.34,5,102.6,90.0,True,0.0,0.0
2024-09,AS-A7,Alpha,Assembly,Assembly Station,torque_system,software,automation,torque_transducer,1,1.16,0.95,0.95,0.32,240.56,4,104.4,90.0,True,0.0,0.0
2025-02,AS-A7,Alpha,Assembly,Assembly Station,torque_system,software,automation,torque_transducer,2,1.31,1.82,0.91,0.29,387.0,3,117.9,90.0,True,0.0,0.0
2025-03,AS-A7,Alpha,Assembly,Assembly Station,torque_system,software,automation,torque_transducer,1,1.6,1.14,1.14,0.45,357.42,7,144.0,90.0,True,0.0,0.0
2024-01,AS-A8,Alpha,Assembly,Assembly Station,electrical_panel,electrical,electrical,circuit_breaker,1,0.84,0.77,0.77,0.19,44.49,2,75.6,90.0,True,0.0,0.0
2024-02,AS-A8,Alpha,Assembly,Assembly Station,electrical_panel,electrical,electrical,circuit_breaker,1,1.14,0.68,0.68,0.26,36.37,1,102.6,90.0,True,0.0,0.0
2024-03,AS-A8,Alpha,Assembly,Assembly Station,electrical_panel,electrical,electrical,circuit_breaker,1,0.61,0.64,0.64,0.25,41.08,2,54.9,90.0,True,0.0,0.0
2024-04,AS-A8,Alpha,Assembly,Assembly Station,electrical_panel,electrical,electrical,circuit_breaker,2,1.47,1.51,0.76,0.28,33.54,2,132.3,90.0,True,0.0,0.0
2024-08,AS-A8,Alpha,Assembly,Assembly Station,electrical_panel,electrical,electrical,circuit_breaker,1,1.38,0.83,0.83,0.29,87.56,1,124.2,90.0,True,0.0,0.0
2024-10,AS-A8,Alpha,Assembly,Assembly Station,electrical_panel,electrical,electrical,circuit_breaker,1,1.18,0.64,0.64,0.21,75.75,1,106.2,90.0,True,0.0,0.0
2024-11,AS-A8,Alpha,Assembly,Assembly Station,electrical_panel,electrical,electrical,circuit_breaker,1,0.91,0.47,0.47,0.16,29.52,2,81.9,90.0,True,0.0,0.0
2024-02,AS-A8,Alpha,Assembly,Assembly Station,fixture_system,mechanical,mechanical,fixture_pin_set,1,1.4,0.8,0.8,0.12,92.73,2,126.0,90.0,True,0.0,0.0
2024-04,AS-A8,Alpha,Assembly,Assembly Station,fixture_system,mechanical,mechanical,fixture_pin_set,1,1.24,0.86,0.86,0.19,139.65,2,111.6,90.0,True,0.0,0.0
