date,vsm,shift,planned_hrs,actual_hrs,units_produced,units_rejected,oee_pct
2024-02-19,Gamma,Night,8.0,7.01,376,15,71.0
2024-02-20,Alpha,Day,8.0,7.61,332,7,86.9
2024-02-20,Alpha,Evening,8.0,7.48,374,7,85.4
2024-02-20,Alpha,Night,8.0,7.68,455,6,92.1
2024-02-20,Beta,Day,8.0,7.52,385,14,74.4
2024-02-20,Beta,Evening,8.0,6.65,357,12,71.4
2024-02-20,Beta,Night,8.0,7.18,374,11,74.4
2024-02-20,Gamma,Day,8.0,6.1,320,14,71.7
2024-02-20,Gamma,Evening,8.0,6.65,359,14,70.7
2024-02-20,Gamma,Night,8.0,6.51,320,13,66.1
2024-02-21,Alpha,Day,8.0,7.55,371,6,90.1
2024-02-21,Alpha,Evening,8.0,7.55,395,7,82.6
2024-02-21,Alpha,Night,8.0,7.2,326,6,86.1
2024-02-21,Beta,Day,8.0,7.05,406,15,72.9
2024-02-21,Beta,Evening,8.0,6.88,368,15,74.6
2024-02-21,Beta,Night,8.0,7.22,394,9,76.1
2024-02-21,Gamma,Day,8.0,6.78,350,17,68.1
2024-02-21,Gamma,Evening,8.0,7.32,370,14,76.2
2024-02-21,Gamma,Night,8.0,6.41,315,12,69.2
2024-02-22,Alpha,Day,8.0,7.38,376,8,92.0
2024-02-22,Alpha,Evening,8.0,7.55,366,5,88.6
2024-02-22,Alpha,Night,8.0,7.66,371,7,84.9
2024-02-22,Beta,Day,8.0,7.41,387,10,74.9
2024-02-22,Beta,Evening,8.0,7.11,389,16,73.2
2024-02-22,Beta,Night,8.0,7.0,350,11,73.1
2024-02-22,Gamma,Day,8.0,6.95,310,14,75.8
2024-02-22,Gamma,Evening,8.0,6.96,362,15,68.0
2024-02-22,Gamma,Night,8.0,6.6,314,13,68.9
2024-02-23,Alpha,Day,8.0,7.76,382,8,90.2
2024-02-23,Alpha,Evening,8.0,7.5,390,6,88.2
2024-02-23,Alpha,Night,8.0,7.61,404,4,88.7
2024-02-23,Beta,Day,8.0,6.89,388,11,66.8
2024-02-23,Beta,Evening,8.0,6.8,340,11,73.6
2024-02-23,Beta,Night,8.0,6.95,336,8,73.4
2024-02-23,Gamma,Day,8.0,6.8,306,15,68.0
2024-02-23,Gamma,Evening,8.0,6.84,313,14,69.0
2024-02-23,Gamma,Night,8.0,7.13,365,18,76.3
2024-02-24,Alpha,Day,8.0,7.37,385,5,86.8
2024-02-24,Alpha,Evening,8.0,7.88,367,3,77.4
2024-02-24,Alpha,Night,8.0,7.77,441,7,87.0
2024-02-24,Beta,Day,8.0,7.11,387,12,75.8
2024-02-24,Beta,Evening,8.0,7.64,359,14,80.3
2024-02-24,Beta,Night,8.0,7.14,375,11,84.2
2024-02-24,Gamma,Day,8.0,6.58,306,16,66.8
2024-02-24,Gamma,Evening,8.0,6.8,343,19,68.6
2024-02-24,Gamma,Night,8.0,6.47,317,13,65.0
2024-02-25,Alpha,Day,8.0,7.48,340,7,90.6
2024-02-25,Alpha,Evening,8.0,7.71,397,6,85.1
2024-02-25,Alpha,Night,8.0,7.6,382,5,88.2
2024-02-25,Beta,Day,8.0,7.38,364,13,76.0
2024-02-25,Beta,Evening,8.0,7.22,433,14,69.9
2024-02-25,Beta,Night,8.0,6.6,370,10,75.9
2024-02-25,Gamma,Day,8.0,7.49,391,20,72.0
2024-02-25,Gamma,Evening,8.0,6.34,296,11,71.4
2024-02-25,Gamma,Night,8.0,6.55,361,15,68.4
2024-02-26,Alpha,Day,8.0,7.56,347,3,78.3
2024-02-26,Alpha,Evening,8.0,7.83,432,10,78.1
2024-02-26,Alpha,Night,8.0,7.7,412,7,86.2
2024-02-26,Beta,Day,8.0,7.34,368,13,73.3
2024-02-26,Beta,Evening,8.0,7.09,366,11,83.1
2024-02-26,Beta,Night,8.0,6.85,350,9,71.6
2024-02-26,Gamma,Day,8.0,6.86,365,19,63.9
2024-02-26,Gamma,Evening,8.0,6.76,353,17,71.2
2024-02-26,Gamma,Night,8.0,7.27,327,10,74.6
2024-02-27,Alpha,Day,8.0,7.05,410,7,86.3
2024-02-27,Alpha,Evening,8.0,7.54,422,9,90.7
2024-02-27,Alpha,Night,8.0,7.6,368,8,88.7
2024-02-27,Beta,Day,8.0,7.12,321,10,74.9
2024-02-27,Beta,Evening,8.0,7.27,371,12,76.8
2024-02-27,Beta,Night,8.0,7.09,323,8,72.7
2024-02-27,Gamma,Day,8.0,6.69,382,17,72.0
2024-02-27,Gamma,Evening,8.0,6.93,337,12,72.7
2024-02-27,Gamma,Night,8.0,7.34,422,18,76.1
2024-02-28,Alpha,Day,8.0,7.25,320,5,78.7
2024-02-28,Alpha,Evening,8.0,7.32,371,6,85.6
2024-02-28,Alpha,Night,8.0,7.23,372,7,86.4
2024-02-28,Beta,Day,8.0,6.98,295,7,71.0
2024-02-28,Beta,Evening,8.0,7.31,403,10,76.7
2024-02-28,Beta,Night,8.0,6.96,301,9,69.0
2024-02-28,Gamma,Day,8.0,6.59,331,15,74.4
2024-02-28,Gamma,Evening,8.0,6.97,307,13,61.2
2024-02-28,Gamma,Night,8.0,6.75,380,20,68.1
2024-02-29,Alpha,Day,8.0,7.41,360,6,89.6
2024-02-29,Alpha,Evening,8.0,8.0,391,9,88.2
2024-02-29,Alpha,Night,8.0,7.85,431,5,90.9
2024-02-29,Beta,Day,8.0,6.98,362,12,73.7
2024-02-29,Beta,Evening,8.0,7.31,341,8,77.4
2024-02-29,Beta,Night,8.0,6.91,330,11,70.6
2024-02-29,Gamma,Day,8.0,6.71,307,16,69.7
2024-02-29,Gamma,Evening,8.0,7.3,356,15,72.0
2024-02-29,Gamma,Night,8.0,7.05,360,11,65.8
2024-03-01,Alpha,Day,8.0,7.49,418,7,81.0
2024-03-01,Alpha,Evening,8.0,7.2,409,3,90.2
2024-03-01,Alpha,Night,8.0,7.62,409,7,87.7
2024-03-01,Beta,Day,8.0,7.03,362,9,79.8
2024-03-01,Beta,Evening,8.0,6.62,301,6,73.7
2024-03-01,Beta,Night,8.0,7.14,397,14,78.8
2024-03-01,Gamma,Day,8.0,6.64,364,15,73.6
2024-03-01,Gamma,Evening,8.0,7.21,417,22,70.6
2024-03-01,Gamma,Night,8.0,6.77,371,17,65.4
2024-03-02,Alpha,Day,8.0,7.63,409,10,91.5
2024-03-02,Alpha,Evening,8.0,7.86,423,7,91.4
2024-03-02,Alpha,Night,8.0,7.66,449,9,90.0
2024-03-02,Beta,Day,8.0,7.35,416,14,72.4
2024-03-02,Beta,Evening,8.0,7.14,342,8,76.7
2024-03-02,Beta,Night,8.0,6.93,363,14,69.8
2024-03-02,Gamma,Day,8.0,7.14,378,16,65.9
2024-03-02,Gamma,Evening,8.0,6.58,337,17,77.0
2024-03-02,Gamma,Night,8.0,7.14,393,13,72.6
2024-03-03,Alpha,Day,8.0,7.32,371,7,93.2
2024-03-03,Alpha,Evening,8.0,7.3,339,7,93.6
2024-03-03,Alpha,Night,8.0,7.25,375,6,92.3
2024-03-03,Beta,Day,8.0,7.26,355,12,75.5
2024-03-03,Beta,Evening,8.0,7.51,377,14,71.9
2024-03-03,Beta,Night,8.0,6.95,334,9,78.8
2024-03-03,Gamma,Day,8.0,7.11,419,17,70.4
2024-03-03,Gamma,Evening,8.0,6.47,353,14,71.3
2024-03-03,Gamma,Night,8.0,6.99,363,19,72.5
2024-03-04,Alpha,Day,8.0,7.82,386,6,88.6
2024-03-04,Alpha,Evening,8.0,7.24,389,11,88.3
2024-03-04,Alpha,Night,8.0,7.39,416,8,86.9
2024-03-04,Beta,Day,8.0,7.28,362,10,68.8
2024-03-04,Beta,Evening,8.0,7.18,380,8,75.6
2024-03-04,Beta,Night,8.0,7.13,399,11,72.5
2024-03-04,Gamma,Day,8.0,6.42,313,14,67.6
2024-03-04,Gamma,Evening,8.0,6.45,363,15,66.2
2024-03-04,Gamma,Night,8.0,6.83,361,17,72.4
2024-03-05,Alpha,Day,8.0,7.31,417,5,86.6
2024-03-05,Alpha,Evening,8.0,7.57,389,5,83.4
2024-03-05,Alpha,Night,8.0,7.33,356,6,88.8
2024-03-05,Beta,Day,8.0,6.81,380,13,67.9
2024-03-05,Beta,Evening,8.0,6.82,300,10,75.6
2024-03-05,Beta,Night,8.0,6.89,310,10,78.8
2024-03-05,Gamma,Day,8.0,7.06,343,16,72.6
2024-03-05,Gamma,Evening,8.0,7.02,330,16,64.6
2024-03-05,Gamma,Night,8.0,6.84,380,18,72.7
2024-03-06,Alpha,Day,8.0,7.71,415,9,87.8
2024-03-06,Alpha,Evening,8.0,7.77,382,4,88.1
2024-03-06,Alpha,Night,8.0,7.3,401,10,85.5
2024-03-06,Beta,Day,8.0,7.2,323,10,74.9
2024-03-06,Beta,Evening,8.0,7.16,373,10,76.0
2024-03-06,Beta,Night,8.0,7.29,334,7,71.6
2024-03-06,Gamma,Day,8.0,6.51,326,17,68.7
2024-03-06,Gamma,Evening,8.0,7.07,360,16,65.2
2024-03-06,Gamma,Night,8.0,7.16,349,14,69.4
2024-03-07,Alpha,Day,8.0,7.39,395,5,88.0
2024-03-07,Alpha,Evening,8.0,7.93,482,15,84.8
2024-03-07,Alpha,Night,8.0,7.65,395,8,91.7
2024-03-07,Beta,Day,8.0,7.15,373,10,72.3
2024-03-07,Beta,Evening,8.0,7.21,405,11,69.0
2024-03-07,Beta,Night,8.0,7.29,423,16,73.7
2024-03-07,Gamma,Day,8.0,6.96,403,17,71.0
2024-03-07,Gamma,Evening,8.0,7.01,418,20,69.9
2024-03-07,Gamma,Night,8.0,6.75,357,13,74.2
2024-03-08,Alpha,Day,8.0,7.27,343,7,85.0
2024-03-08,Alpha,Evening,8.0,7.59,382,8,88.2
2024-03-08,Alpha,Night,8.0,7.57,370,6,86.7
2024-03-08,Beta,Day,8.0,6.96,344,9,72.9
2024-03-08,Beta,Evening,8.0,7.26,403,15,79.9
2024-03-08,Beta,Night,8.0,7.41,407,14,78.6
2024-03-08,Gamma,Day,8.0,6.6,342,13,72.7
2024-03-08,Gamma,Evening,8.0,6.73,311,12,72.0
2024-03-08,Gamma,Night,8.0,6.75,381,16,72.0
2024-03-09,Alpha,Day,8.0,7.65,406,6,86.1
2024-03-09,Alpha,Evening,8.0,8.0,461,8,88.4
2024-03-09,Alpha,Night,8.0,7.56,348,5,89.4
2024-03-09,Beta,Day,8.0,6.72,332,9,72.4
2024-03-09,Beta,Evening,8.0,7.36,378,9,75.2
2024-03-09,Beta,Night,8.0,7.07,358,12,68.0
2024-03-09,Gamma,Day,8.0,6.94,362,18,69.2
2024-03-09,Gamma,Evening,8.0,7.23,401,16,70.0
2024-03-09,Gamma,Night,8.0,6.73,336,16,71.0
2024-03-10,Alpha,Day,8.0,7.54,439,10,84.3
2024-03-10,Alpha,Evening,8.0,7.22,384,6,87.3
2024-03-10,Alpha,Night,8.0,7.78,394,8,88.7
2024-03-10,Beta,Day,8.0,7.18,360,13,64.3
2024-03-10,Beta,Evening,8.0,7.14,399,10,77.8
2024-03-10,Beta,Night,8.0,6.83,361,9,72.0
2024-03-10,Gamma,Day,8.0,6.55,314,13,71.2
2024-03-10,Gamma,Evening,8.0,6.69,333,13,66.7
2024-03-10,Gamma,Night,8.0,7.12,348,16,74.5
2024-03-11,Alpha,Day,8.0,7.36,361,6,87.8
2024-03-11,Alpha,Evening,8.0,7.14,367,5,85.5
2024-03-11,Alpha,Night,8.0,7.53,408,8,90.9
2024-03-11,Beta,Day,8.0,7.01,369,9,79.2
2024-03-11,Beta,Evening,8.0,7.01,387,10,69.2
2024-03-11,Beta,Night,8.0,7.03,368,12,74.6
2024-03-11,Gamma,Day,8.0,7.06,360,15,74.1
2024-03-11,Gamma,Evening,8.0,6.82,322,13,73.6
2024-03-11,Gamma,Night,8.0,6.6,350,17,68.7
2024-03-12,Alpha,Day,8.0,7.67,460,1,91.8
2024-03-12,Alpha,Evening,8.0,7.51,417,9,87.4
2024-03-12,Alpha,Night,8.0,7.45,406,8,91.4
2024-03-12,Beta,Day,8.0,6.9,373,10,75.0
2024-03-12,Beta,Evening,8.0,6.95,363,13,71.0
2024-03-12,Beta,Night,8.0,6.84,383,11,76.1
2024-03-12,Gamma,Day,8.0,7.02,373,16,70.1
2024-03-12,Gamma,Evening,8.0,6.72,359,14,69.3
2024-03-12,Gamma,Night,8.0,6.68,322,14,71.4
2024-03-13,Alpha,Day,8.0,7.44,409,3,86.0
2024-03-13,Alpha,Evening,8.0,7.74,358,5,84.9
2024-03-13,Alpha,Night,8.0,7.45,430,7,96.4
2024-03-13,Beta,Day,8.0,7.05,309,11,73.0
2024-03-13,Beta,Evening,8.0,7.11,413,14,68.0
2024-03-13,Beta,Night,8.0,7.0,377,9,72.0
2024-03-13,Gamma,Day,8.0,6.81,391,19,62.7
2024-03-13,Gamma,Evening,8.0,6.78,388,16,74.5
2024-03-13,Gamma,Night,8.0,6.77,379,20,70.6
2024-03-14,Alpha,Day,8.0,7.71,360,7,89.2
2024-03-14,Alpha,Evening,8.0,7.28,359,8,91.0
2024-03-14,Alpha,Night,8.0,7.49,368,3,84.0
2024-03-14,Beta,Day,8.0,6.73,306,6,70.0
2024-03-14,Beta,Evening,8.0,7.15,381,18,71.5
2024-03-14,Beta,Night,8.0,7.06,336,11,74.8
2024-03-14,Gamma,Day,8.0,7.06,330,13,70.4
2024-03-14,Gamma,Evening,8.0,6.93,339,14,75.4
2024-03-14,Gamma,Night,8.0,6.61,356,16,68.2
2024-03-15,Alpha,Day,8.0,7.53,383,8,87.2
2024-03-15,Alpha,Evening,8.0,7.09,346,5,87.9
2024-03-15,Alpha,Night,8.0,7.49,368,7,87.3
2024-03-15,Beta,Day,8.0,7.43,349,13,77.8
2024-03-15,Beta,Evening,8.0,7.18,428,12,77.0
2024-03-15,Beta,Night,8.0,6.81,387,11,76.0
2024-03-15,Gamma,Day,8.0,6.61,377,16,70.0
2024-03-15,Gamma,Evening,8.0,7.39,355,18,72.2
2024-03-15,Gamma,Night,8.0,6.82,364,15,65.7
2024-03-16,Alpha,Day,8.0,7.66,442,6,88.5
2024-03-16,Alpha,Evening,8.0,8.0,448,7,86.7
2024-03-16,Alpha,Night,8.0,7.66,460,9,90.3
2024-03-16,Beta,Day,8.0,7.4,364,12,74.6
2024-03-16,Beta,Evening,8.0,6.97,384,12,76.4
2024-03-16,Beta,Night,8.0,7.2,389,10,69.3
2024-03-16,Gamma,Day,8.0,6.46,357,14,65.4
2024-03-16,Gamma,Evening,8.0,6.86,323,16,70.8
2024-03-16,Gamma,Night,8.0,7.28,337,14,75.1
2024-03-17,Alpha,Day,8.0,7.82,454,5,90.1
2024-03-17,Alpha,Evening,8.0,8.0,436,6,82.8
2024-03-17,Alpha,Night,8.0,7.77,398,6,90.8
2024-03-17,Beta,Day,8.0,7.07,374,12,77.0
2024-03-17,Beta,Evening,8.0,7.21,404,13,70.8
2024-03-17,Beta,Night,8.0,7.18,378,7,70.9
2024-03-17,Gamma,Day,8.0,6.61,355,14,71.0
2024-03-17,Gamma,Evening,8.0,7.18,326,15,72.0
2024-03-17,Gamma,Night,8.0,6.66,344,15,69.5
2024-03-18,Alpha,Day,8.0,7.73,404,6,86.3
2024-03-18,Alpha,Evening,8.0,7.53,395,8,87.3
2024-03-18,Alpha,Night,8.0,7.3,396,7,85.2
2024-03-18,Beta,Day,8.0,7.38,353,9,78.8
2024-03-18,Beta,Evening,8.0,6.81,365,12,69.3
2024-03-18,Beta,Night,8.0,6.79,393,12,79.8
2024-03-18,Gamma,Day,8.0,6.96,397,18,71.4
2024-03-18,Gamma,Evening,8.0,7.23,339,15,65.6
2024-03-18,Gamma,Night,8.0,6.79,384,17,72.4
2024-03-19,Alpha,Day,8.0,7.4,313,6,88.3
2024-03-19,Alpha,Evening,8.0,7.49,400,9,86.2
2024-03-19,Alpha,Night,8.0,7.47,273,4,85.5
2024-03-19,Beta,Day,8.0,6.92,291,8,72.4
2024-03-19,Beta,Evening,8.0,7.26,386,8,76.7
2024-03-19,Beta,Night,8.0,6.65,371,10,70.3
2024-03-19,Gamma,Day,8.0,6.72,282,13,66.5
2024-03-19,Gamma,Evening,8.0,6.62,320,15,66.8
2024-03-19,Gamma,Night,8.0,6.47,302,14,69.1
2024-03-20,Alpha,Day,8.0,7.5,419,6,85.1
2024-03-20,Alpha,Evening,8.0,7.7,376,7,83.2
2024-03-20,Alpha,Night,8.0,7.69,429,8,86.1
2024-03-20,Beta,Day,8.0,7.01,371,14,72.3
2024-03-20,Beta,Evening,8.0,6.91,382,9,72.8
2024-03-20,Beta,Night,8.0,7.37,359,12,76.1
2024-03-20,Gamma,Day,8.0,6.8,371,12,66.3
2024-03-20,Gamma,Evening,8.0,6.83,343,19,74.9
2024-03-20,Gamma,Night,8.0,6.99,384,15,69.8
2024-03-21,Alpha,Day,8.0,7.31,416,3,90.9
2024-03-21,Alpha,Evening,8.0,7.25,348,9,82.3
2024-03-21,Alpha,Night,8.0,7.45,390,7,84.4
2024-03-21,Beta,Day,8.0,7.37,392,12,76.0
2024-03-21,Beta,Evening,8.0,7.55,441,11,70.4
2024-03-21,Beta,Night,8.0,7.13,393,15,70.1
2024-03-21,Gamma,Day,8.0,6.65,346,16,73.2
2024-03-21,Gamma,Evening,8.0,6.66,359,16,73.8
2024-03-21,Gamma,Night,8.0,6.92,382,16,71.9
2024-03-22,Alpha,Day,8.0,7.35,402,5,92.8
2024-03-22,Alpha,Evening,8.0,7.23,353,7,85.1
2024-03-22,Alpha,Night,8.0,7.65,444,6,81.0
2024-03-22,Beta,Day,8.0,7.1,391,11,80.8
2024-03-22,Beta,Evening,8.0,7.14,350,12,70.5
2024-03-22,Beta,Night,8.0,6.6,308,11,74.3
2024-03-22,Gamma,Day,8.0,6.81,350,13,73.8
2024-03-22,Gamma,Evening,8.0,6.84,314,16,72.6
2024-03-22,Gamma,Night,8.0,6.64,388,16,70.9
2024-03-23,Alpha,Day,8.0,7.47,370,4,89.3
2024-03-23,Alpha,Evening,8.0,7.78,458,8,83.4
2024-03-23,Alpha,Night,8.0,7.49,422,5,87.0
2024-03-23,Beta,Day,8.0,7.29,435,13,73.7
2024-03-23,Beta,Evening,8.0,7.25,391,11,73.5
2024-03-23,Beta,Night,8.0,6.99,359,9,78.1
2024-03-23,Gamma,Day,8.0,6.98,394,19,72.1
2024-03-23,Gamma,Evening,8.0,7.16,322,14,70.5
2024-03-23,Gamma,Night,8.0,6.62,331,13,66.0
2024-03-24,Alpha,Day,8.0,7.54,414,5,81.4
2024-03-24,Alpha,Evening,8.0,7.43,371,5,85.0
2024-03-24,Alpha,Night,8.0,7.53,372,6,87.6
2024-03-24,Beta,Day,8.0,6.87,324,12,74.9
2024-03-24,Beta,Evening,8.0,6.96,377,11,71.5
2024-03-24,Beta,Night,8.0,6.58,329,12,75.2
2024-03-24,Gamma,Day,8.0,6.9,343,15,69.0
2024-03-24,Gamma,Evening,8.0,6.71,335,17,77.0
2024-03-24,Gamma,Night,8.0,6.84,365,16,65.8
2024-03-25,Alpha,Day,8.0,7.62,388,6,88.5
2024-03-25,Alpha,Evening,8.0,7.29,391,5,87.0
2024-03-25,Alpha,Night,8.0,7.61,386,4,84.9
2024-03-25,Beta,Day,8.0,7.02,399,8,80.7
2024-03-25,Beta,Evening,8.0,7.04,312,9,73.1
2024-03-25,Beta,Night,8.0,6.8,376,7,73.9
2024-03-25,Gamma,Day,8.0,6.53,350,15,73.0
2024-03-25,Gamma,Evening,8.0,6.62,382,15,72.3
2024-03-25,Gamma,Night,8.0,7.03,356,14,75.4
2024-03-26,Alpha,Day,8.0,7.2,348,6,92.0
2024-03-26,Alpha,Evening,8.0,7.62,407,10,84.3
2024-03-26,Alpha,Night,8.0,7.59,412,10,87.6
2024-03-26,Beta,Day,8.0,7.18,378,12,76.4
2024-03-26,Beta,Evening,8.0,7.23,371,9,74.4
2024-03-26,Beta,Night,8.0,7.34,347,10,72.4
2024-03-26,Gamma,Day,8.0,6.47,342,17,74.9
2024-03-26,Gamma,Evening,8.0,6.53,321,12,67.0
2024-03-26,Gamma,Night,8.0,6.46,329,13,69.8
2024-03-27,Alpha,Day,8.0,7.52,385,7,90.7
2024-03-27,Alpha,Evening,8.0,7.19,399,7,81.5
2024-03-27,Alpha,Night,8.0,7.73,412,7,89.0
2024-03-27,Beta,Day,8.0,6.88,387,12,75.5
2024-03-27,Beta,Evening,8.0,7.01,372,12,71.4
2024-03-27,Beta,Night,8.0,7.43,344,10,73.9
2024-03-27,Gamma,Day,8.0,6.57,373,19,66.9
2024-03-27,Gamma,Evening,8.0,6.54,314,12,68.1
2024-03-27,Gamma,Night,8.0,7.03,375,16,68.0
2024-03-28,Alpha,Day,8.0,7.27,386,6,89.5
2024-03-28,Alpha,Evening,8.0,7.94,329,6,93.8
2024-03-28,Alpha,Night,8.0,7.34,363,7,78.4
2024-03-28,Beta,Day,8.0,7.1,401,13,73.1
2024-03-28,Beta,Evening,8.0,6.98,374,10,70.8
2024-03-28,Beta,Night,8.0,7.21,324,9,76.0
2024-03-28,Gamma,Day,8.0,7.0,382,16,75.7
2024-03-28,Gamma,Evening,8.0,6.89,358,17,73.4
2024-03-28,Gamma,Night,8.0,7.08,418,18,68.0
2024-03-29,Alpha,Day,8.0,7.3,329,5,84.5
2024-03-29,Alpha,Evening,8.0,7.73,381,3,82.9
2024-03-29,Alpha,Night,8.0,7.31,375,9,84.8
2024-03-29,Beta,Day,8.0,6.96,334,12,71.5
2024-03-29,Beta,Evening,8.0,7.1,373,12,68.4
2024-03-29,Beta,Night,8.0,7.11,354,8,67.9
2024-03-29,Gamma,Day,8.0,6.33,322,14,67.6
2024-03-29,Gamma,Evening,8.0,6.91,365,12,64.6
2024-03-29,Gamma,Night,8.0,7.2,417,18,66.9
2024-03-30,Alpha,Day,8.0,7.26,356,5,86.5
2024-03-30,Alpha,Evening,8.0,7.44,361,3,87.1
2024-03-30,Alpha,Night,8.0,7.9,416,7,81.6
2024-03-30,Beta,Day,8.0,6.78,381,13,70.1
2024-03-30,Beta,Evening,8.0,7.07,328,8,79.2
2024-03-30,Beta,Night,8.0,7.21,398,11,77.9
2024-03-30,Gamma,Day,8.0,6.26,300,12,72.1
2024-03-30,Gamma,Evening,8.0,6.76,380,14,65.5
2024-03-30,Gamma,Night,8.0,6.76,295,11,67.7
2024-03-31,Alpha,Day,8.0,7.2,388,8,90.8
2024-03-31,Alpha,Evening,8.0,6.89,396,5,92.6
2024-03-31,Alpha,Night,8.0,7.3,366,6,87.0
2024-03-31,Beta,Day,8.0,7.09,337,10,70.2
2024-03-31,Beta,Evening,8.0,6.7,333,11,71.7
2024-03-31,Beta,Night,8.0,6.94,428,14,78.5
2024-03-31,Gamma,Day,8.0,6.6,342,14,71.4
2024-03-31,Gamma,Evening,8.0,6.95,332,14,68.3
2024-03-31,Gamma,Night,8.0,6.77,318,8,67.5
2024-04-01,Alpha,Day,8.0,7.44,424,9,87.5
2024-04-01,Alpha,Evening,8.0,7.85,410,6,83.4
2024-04-01,Alpha,Night,8.0,7.49,392,8,86.6
2024-04-01,Beta,Day,8.0,7.09,364,7,79.3
2024-04-01,Beta,Evening,8.0,7.28,385,8,71.5
2024-04-01,Beta,Night,8.0,7.34,385,11,80.6
2024-04-01,Gamma,Day,8.0,6.73,359,16,74.4
2024-04-01,Gamma,Evening,8.0,6.5,329,16,65.5
2024-04-01,Gamma,Night,8.0,6.7,368,17,65.9
2024-04-02,Alpha,Day,8.0,7.23,343,5,93.9
2024-04-02,Alpha,Evening,8.0,7.82,405,3,90.5
2024-04-02,Alpha,Night,8.0,8.0,422,5,88.1
2024-04-02,Beta,Day,8.0,7.05,366,13,74.9
2024-04-02,Beta,Evening,8.0,6.76,377,15,78.4
2024-04-02,Beta,Night,8.0,7.08,342,12,81.4
2024-04-02,Gamma,Day,8.0,7.03,357,17,71.6
2024-04-02,Gamma,Evening,8.0,6.39,313,16,69.3
2024-04-02,Gamma,Night,8.0,6.96,347,15,70.4
2024-04-03,Alpha,Day,8.0,7.56,326,7,84.3
2024-04-03,Alpha,Evening,8.0,7.38,380,9,82.6
2024-04-03,Alpha,Night,8.0,7.85,416,8,90.2
2024-04-03,Beta,Day,8.0,7.01,356,11,76.9
2024-04-03,Beta,Evening,8.0,7.21,368,8,69.1
2024-04-03,Beta,Night,8.0,6.89,371,10,77.1
2024-04-03,Gamma,Day,8.0,7.0,347,16,68.9
2024-04-03,Gamma,Evening,8.0,7.02,354,16,68.2
2024-04-03,Gamma,Night,8.0,6.7,370,13,65.9
2024-04-04,Alpha,Day,8.0,7.88,465,8,84.8
2024-04-04,Alpha,Evening,8.0,7.6,382,8,87.1
2024-04-04,Alpha,Night,8.0,7.84,388,6,93.0
2024-04-04,Beta,Day,8.0,7.03,389,13,72.3
2024-04-04,Beta,Evening,8.0,6.94,408,12,75.8
2024-04-04,Beta,Night,8.0,6.9,365,13,68.7
2024-04-04,Gamma,Day,8.0,6.6,338,14,70.1
2024-04-04,Gamma,Evening,8.0,6.94,379,16,71.3
2024-04-04,Gamma,Night,8.0,6.66,295,13,69.8
2024-04-05,Alpha,Day,8.0,7.52,406,7,88.4
2024-04-05,Alpha,Evening,8.0,7.9,357,6,84.5
2024-04-05,Alpha,Night,8.0,7.54,375,8,86.2
2024-04-05,Beta,Day,8.0,6.87,367,9,69.6
2024-04-05,Beta,Evening,8.0,6.81,330,10,71.0
2024-04-05,Beta,Night,8.0,6.97,378,11,72.1
2024-04-05,Gamma,Day,8.0,6.87,344,15,68.7
2024-04-05,Gamma,Evening,8.0,7.01,386,14,70.3
2024-04-05,Gamma,Night,8.0,6.72,352,17,67.8
2024-04-06,Alpha,Day,8.0,7.37,362,5,85.4
2024-04-06,Alpha,Evening,8.0,7.34,388,7,90.3
2024-04-06,Alpha,Night,8.0,7.61,446,6,93.8
2024-04-06,Beta,Day,8.0,6.99,309,9,80.4
2024-04-06,Beta,Evening,8.0,7.11,357,8,71.4
2024-04-06,Beta,Night,8.0,7.3,375,11,80.8
2024-04-06,Gamma,Day,8.0,6.75,346,15,74.2
2024-04-06,Gamma,Evening,8.0,6.96,365,14,69.3
2024-04-06,Gamma,Night,8.0,6.86,349,16,76.2
2024-04-07,Alpha,Day,8.0,7.2,369,8,94.5
2024-04-07,Alpha,Evening,8.0,7.24,373,9,82.9
2024-04-07,Alpha,Night,8.0,7.31,370,7,90.9
2024-04-07,Beta,Day,8.0,7.11,391,11,73.2
2024-04-07,Beta,Evening,8.0,6.96,339,12,77.7
2024-04-07,Beta,Night,8.0,6.66,373,12,77.0
2024-04-07,Gamma,Day,8.0,6.86,406,18,68.9
2024-04-07,Gamma,Evening,8.0,6.32,324,13,74.2
2024-04-07,Gamma,Night,8.0,6.87,377,16,71.0
2024-04-08,Alpha,Day,8.0,7.13,376,9,85.1
2024-04-08,Alpha,Evening,8.0,7.07,407,8,86.8
2024-04-08,Alpha,Night,8.0,7.57,378,5,85.4
2024-04-08,Beta,Day,8.0,6.74,384,11,81.6
2024-04-08,Beta,Evening,8.0,7.34,394,12,73.6
2024-04-08,Beta,Night,8.0,7.11,371,10,72.2
2024-04-08,Gamma,Day,8.0,6.81,359,18,66.3
2024-04-08,Gamma,Evening,8.0,6.71,326,15,70.8
2024-04-08,Gamma,Night,8.0,6.51,317,13,72.8
2024-04-09,Alpha,Day,8.0,7.38,359,6,82.8
2024-04-09,Alpha,Evening,8.0,7.19,369,9,84.5
2024-04-09,Alpha,Night,8.0,7.32,359,5,88.6
2024-04-09,Beta,Day,8.0,7.24,361,11,70.0
2024-04-09,Beta,Evening,8.0,6.83,328,10,72.2
2024-04-09,Beta,Night,8.0,6.92,358,10,72.8
2024-04-09,Gamma,Day,8.0,7.16,392,15,71.0
2024-04-09,Gamma,Evening,8.0,6.61,310,13,69.0
